Title,WordsRemoved,WordsAdded,DiffWordsAverage,DiffPopularity,DiffAcousticness,DiffDanceability,DiffEnergy,DiffInstrumentalness,DiffLiveness,DiffLoudness,DiffSpeechiness,DiffValence,DiffTempo,DiffSwearCount,DiffSentimentAverage
7 Things,[],[],5.5,53,-0.008600000000000003,-0.030000000000000027,0.2270000000000001,0.0,-0.014,2.7140000000000004,-0.005700000000000004,0.11100000000000004,-0.017000000000010118,0,-0.01697979439914924
Just The Girl,[],[],5.5,53,-0.004900000000000001,-0.12399999999999987,0.30299999999999994,0.0,-0.01730000000000001,7.814,0.0059000000000000025,0.11399999999999988,-0.039999999999992035,0,-0.0023270846800258482
Yellow Submarine,[],[],5.5,56,0.4483,-0.19199999999999995,0.23899999999999996,0.0,0.276,2.166000000000002,0.006899999999999996,0.16999999999999993,-0.6799999999999926,0,0.016149842060773238
Rudolph The Red Nosed Reindeer,[],['big'],5.5,32,0.66219,0.02400000000000013,-0.662,0.0,-0.01899999999999999,-9.07,-0.0048,0.1259999999999999,19.622999999999987,0,-0.10217391304347824
Wide Awake,['no'],[],5.5,50,-0.004500000000000004,-0.018000000000000016,0.10799999999999997,2.64e-06,0.057,2.053,-0.008199999999999999,0.027999999999999917,-0.2130000000000507,0,0.007434846574190835
Boston,[],['love'],5.5,59,-0.059000000000000025,-0.06999999999999995,0.07700000000000007,2.08e-05,0.024999999999999998,3.3139999999999987,0.0024,-0.14500000000000002,73.553,0,0.004
No One,[],['feeling'],5.5,72,-0.3021,0.048000000000000036,0.04699999999999993,-1.5219999999999997e-05,-0.198,2.074,-0.015100000000000002,-0.523,-0.12300000000000465,0,-0.019941708851050774
Are You Happy Now?,[],[],5.5,41,-0.0095,-0.01100000000000001,0.1930000000000001,0.00143,-0.015400000000000013,2.425,0.007800000000000001,0.2290000000000001,0.07499999999998863,0,-0.0208158116063919
Heart Attack,['ill'],[],5.5,56,-0.1162,-0.06800000000000006,0.132,0.0,0.1846,1.7480000000000002,0.06939999999999999,0.01100000000000001,86.96699999999998,0,-0.057704662261380324
Best Day Of My Life,[],['please'],5.5,31,-0.0469,-0.030000000000000027,-0.007000000000000006,0.000262,-0.0267,0.762,-0.0264,-0.213,0.019000000000005457,0,0.01929377502730251
What About Us,[],[],5.5,31,-0.0725,0.03799999999999998,-0.09499999999999996,9.2e-07,-0.2274,-2.8370000000000006,0.0075,-0.10499999999999997,0.7720000000000056,0,-0.02664277180406213
We Are Never Ever Getting Back Together,[],[],6.0,4,0.5194000000000001,-0.13,-0.15100000000000002,0.0,-0.04800000000000002,-1.0099999999999998,-0.0274,-0.508,59.377,0,-0.00015000375009375025
Miss Independent,[],"['good', 'want']",6.0,47,-0.4419,-0.109,-0.06999999999999995,0.00034273,-0.2418,0.4889999999999999,-0.115,-0.06599999999999995,87.96599999999997,0,-0.08875739644970414
Every Rose Has Its Thorn,['dead'],[],6.0,61,0.0848,0.03099999999999992,0.15499999999999994,1.12e-05,0.212,4.089999999999998,0.0034000000000000037,-0.187,-1.7779999999999916,0,-0.023333333333333345
Ocean Avenue,[],[],6.0,63,-0.0004877,-0.03200000000000003,0.109,2.8300000000000014e-05,-0.010299999999999991,2.5380000000000003,-0.00470000000000001,-0.04500000000000004,0.07400000000001228,0,0.008520074696545286
Mercy,[],['feeling'],6.0,38,0.0502,-0.07499999999999996,-0.07999999999999996,0.0,-0.06599999999999999,-0.6689999999999996,0.004199999999999995,-0.11799999999999995,0.19799999999997908,0,-0.017046944662995108
The Middle,[],[],6.0,43,-0.11599999999999995,-0.059999999999999935,0.185,0.0,0.007000000000000006,1.841,0.000899999999999998,-0.17599999999999988,0.028999999999996362,0,0.01261267436679575
Boyfriend,[],[],6.0,47,-0.1092,-0.0139999999999999,0.03500000000000003,0.00196,0.054500000000000014,3.68,-0.0337,-0.29,0.004999999999995453,0,0.02000839246204318
Hate That I Love You,[],[],6.0,64,0.02899999999999997,-0.027000000000000024,0.213,0.0,-0.08889999999999999,4.436000000000001,-0.0676,0.051999999999999935,-0.19899999999999807,0,0.08497552019583844
Jealous,"['hellish', 'passive']","['likes', 'pretty']",6.0,37,0.00907,0.15100000000000013,-0.07900000000000007,0.0,-0.2269999999999999,0.15799999999999992,-0.0241,-0.184,-92.976,0,0.040342809364548496
Youngblood,"['damn', 'dead', 'die', 'drunk']",['big'],6.0,37,0.008020000000000001,-0.07699999999999996,0.17200000000000004,0.0,-0.09999999999999998,0.7230000000000016,0.4068000000000001,-0.05199999999999999,0.2769999999999868,0,-0.04871359540289931
Hey Soul Sister,[],[],6.0,45,0.18025,0.2079999999999999,0.11399999999999988,0.0,-0.042399999999999986,2.3,-0.017800000000000003,-0.06499999999999995,-97.04000000000002,0,-0.004859302547163838
Bleeding Love,['risk'],[],6.0,68,-0.33799999999999997,-0.04900000000000005,-0.004000000000000115,0.0,-0.01100000000000001,1.9460000000000024,-0.015199999999999997,-0.243,0.058000000000006935,0,0.02044769694360737
Complicated,[],['promised'],6.0,66,-0.4408,-0.133,0.211,7.74e-06,0.12999999999999998,0.17999999999999972,-0.005699999999999997,-0.026999999999999857,-1.027000000000001,0,-0.011745372772876671
Girls Like You,"['drunk', 'shit']",[],6.0,26,-0.019000000000000128,0.247,0.08600000000000002,0.0,0.009000000000000008,1.3570000000000002,-0.010999999999999996,-0.04799999999999999,0.21100000000001276,1,0.03298596008977195
Best Song Ever,['dirty'],['smile'],6.0,39,0.01994,0.0060000000000001155,-0.04200000000000004,0.0,-0.007599999999999996,1.7179999999999995,-0.011200000000000002,0.052999999999999985,-0.08100000000000307,0,-0.10828528720905392
Rocketeer,[],[],6.0,52,-0.327,0.03300000000000003,-0.028000000000000025,0.0,-0.07799999999999996,-1.5419999999999998,-0.00029999999999999466,-0.3189999999999999,0.0039999999999906785,0,0.03619909502262444
Battlefield,[],[],6.5,46,0.006999999999999999,-0.007000000000000006,-0.03199999999999992,0.0,-0.0461,4.2589999999999995,-0.020200000000000003,-0.34,-0.0589999999999975,0,-0.07776486150639356
Believe,[],[],6.5,63,-0.2498,-0.08799999999999998,0.408,-1.62e-05,-0.027,4.091,0.012700000000000005,0.117,1.11099999999999,0,0.23863839952224536
Sorry Not Sorry,"['bitch', 'fuckin']","['heaven', 'win']",6.5,44,-0.0315,-0.025000000000000026,-0.029000000000000026,0.0,0.025999999999999995,-2.7110000000000003,0.07,0.05799999999999994,0.01499999999998636,6,-0.12171052631578948
Just A Friend (2002),[],[],6.5,55,-0.58759,0.0109999999999999,0.07700000000000007,0.0,-0.16900000000000004,5.453999999999999,0.0978,-0.05600000000000005,37.218000000000025,0,-0.00969767871436483
Good Morning Starshine,[],[],6.5,39,0.35650000000000004,0.03100000000000014,-0.0050000000000000044,1.26e-05,-0.1685,1.2899999999999991,0.0030999999999999986,-0.05599999999999994,-1.441999999999993,0,-0.006634232640424592
Call Me Maybe,['steal'],['smile'],6.5,26,-0.0191,0.050999999999999934,-0.20000000000000007,2.28e-06,0.013499999999999998,-2.153,-0.00019999999999999185,-0.1459999999999999,0.08899999999999864,0,-0.039027982326951434
Good Life,"['bullshit', 'ill']",['god'],6.5,54,0.06755,0.026000000000000027,-0.12400000000000012,0.0,0.0975,-1.9819999999999984,-0.08499999999999998,-0.19099999999999995,0.057999999999992724,2,0.11543277900220394
One Time,['hurt'],[],6.5,56,0.058629999999999995,0.0019999999999998908,0.14200000000000002,1.5399999999999998e-05,0.011099999999999985,6.057,0.003499999999999996,-0.15599999999999992,0.031999999999982265,0,-0.009440731090215593
Clumsy,[],['yeah'],6.5,50,0.1069,0.126,-0.06200000000000005,-0.011479999999999999,0.19660000000000005,3.2460000000000018,-0.09299999999999996,-0.14599999999999996,0.1209999999999809,0,0.1980924753867792
Bailamos,[],[],6.5,39,-0.010400000000000006,-0.07500000000000008,0.30000000000000004,0.0023677000000000004,0.0761,7.439999999999999,-0.0011999999999999995,-0.026000000000000027,-2.091000000000008,0,0.007042253521126761
Ho Hey,[],[],6.5,30,0.237,0.06800000000000006,-0.16099999999999998,0.0,-0.034000000000000016,-2.476,0.000899999999999998,0.172,1.9290000000000165,0,-0.010526315789473691
Maps,['strange'],"['feeling', 'sweet']",6.5,56,-0.0455,-0.040000000000000036,-0.15400000000000005,0.0,-0.01720000000000001,-1.5800000000000003,-0.012299999999999998,0.139,-0.034000000000006025,0,-0.010809451985922605
Break Free,['fever'],[],6.5,46,0.0016200000000000008,0.10200000000000008,-0.20599999999999985,4.212e-05,-0.17700000000000002,-1.396,-0.041900000000000014,-0.14700000000000002,-0.03899999999998727,0,-0.011943003047524922
Everybody Talks,['shit'],[],6.5,52,0.0011099999999999999,-0.05700000000000005,0.17200000000000004,0.0,-0.15300000000000002,2.9279999999999995,0.022000000000000002,-0.18700000000000008,77.436,1,-0.044326441456709234
If Today Was Your Last Day,[],[],6.5,60,-1.6300000000000007e-05,-0.03300000000000003,0.17199999999999993,-1.55e-05,-0.008000000000000007,1.6510000000000007,-0.003100000000000005,0.18599999999999994,-0.0719999999999743,0,0.008448045670088859
Bulletproof,['messed'],[],6.5,49,-0.016859,0.0,-0.07399999999999995,-4.59999999999999e-06,-0.0049999999999999906,3.224,0.012200000000000004,-0.203,0.027000000000015238,0,-0.047023809523809516
All Star,['ill'],[],6.5,53,0.0178,-0.1180000000000001,0.239,-1.09e-06,-0.0199,4.568999999999999,-0.003499999999999996,0.09699999999999986,0.015000000000014781,0,-0.0017351069982648945
Rolling In The Deep,['shit'],[],6.5,60,-0.028,-0.002999999999999892,0.1339999999999999,0.0,-0.029,0.31099999999999994,-0.0033000000000000013,-0.138,-0.057999999999992724,1,-0.04326513213981244
Sweet Dreams,[],['certain'],7.0,50,0.08369,-0.02199999999999991,0.10499999999999997,1.86e-05,-0.005700000000000004,2.0749999999999984,0.050800000000000005,-0.007000000000000117,0.01100000000000989,0,-0.04664239482200644
Locked Out Of Heaven,[],[],7.0,58,0.0386,0.018999999999999902,-0.025000000000000026,-0.000807,0.06,2.7670000000000003,0.0059999999999999975,0.007999999999999896,-0.00899999999998613,0,-0.08349062168219895
Set Fire To The Rain,['no'],[],7.0,27,-0.02724,-0.06000000000000005,0.1419999999999998,0.0,-0.2945,2.5639999999999974,0.0067000000000000046,-0.32899999999999996,7.088999999999999,0,0.01183431952662722
Survivor,[],['surviving'],7.0,57,-0.5811000000000001,-0.2369999999999999,0.45,0.0,0.49200000000000005,8.887,0.035999999999999976,-0.1100000000000001,-0.04300000000003479,0,-0.037599783520497886
Royals,['grey'],[],7.0,14,0.2715,-0.234,-0.14300000000000007,0.0,-0.12370000000000002,-3.5509999999999997,0.15300000000000002,0.3559999999999999,1.7199999999999989,0,-0.05507471711151418
...Ready For It?,['no'],['fan'],7.0,37,-0.0523,-0.012000000000000009,-0.06899999999999995,0.0,0.1081,-2.5340000000000003,0.06640000000000001,-0.08300000000000002,-0.040000000000020464,0,-0.006519274376417229
Tell Me Something I Don't Know,[],['yes'],7.0,50,-0.015299999999999998,-0.06800000000000006,0.1280000000000001,0.0,0.03199999999999999,3.245,-0.078,0.038000000000000034,-0.01499999999998636,0,0.023146502350199476
You've Got A Friend,[],['helping'],7.0,60,0.09999999999999998,-0.2330000000000001,-0.020999999999999963,3.552e-05,-0.105,3.703000000000001,0.0059999999999999975,-0.22200000000000006,75.01799999999999,0,0.12971476045416785
Don't Stop The Music,[],[],7.0,60,0.0225,0.047000000000000035,0.138,6.92e-05,-0.2995,2.2539999999999987,-0.031200000000000006,-0.363,-0.07699999999999818,0,0.0
I Gotta Feeling,[],['feeling'],7.0,28,-0.1127,0.03300000000000003,0.07099999999999995,0.0,0.4139,0.625,-0.019600000000000003,-0.08700000000000008,0.022000000000005567,0,0.10762146220313552
Come Back To Me,['unbelievable'],[],7.0,41,-0.5161640000000001,-0.1429999999999999,0.354,1.6100000000000002e-05,0.15589999999999998,4.213000000000001,-0.311,-0.07299999999999995,-0.030000000000001137,0,0.022735884804850327
I Gotta Feeling,[],['feeling'],7.0,28,-0.1127,0.03300000000000003,0.07099999999999995,0.0,0.4139,0.625,-0.019600000000000003,-0.08700000000000008,0.022000000000005567,0,0.10762146220313552
Have A Holly Jolly Christmas,[],[],7.0,-4,0.3145,-0.128,0.09899999999999998,6.500000000000001e-05,0.2189,-1.6190000000000002,0.023900000000000005,-0.2860000000000001,31.95400000000001,0,0.06290064102564097
I Like Me Better,"['damn', 'drunk']",[],7.0,51,-0.11599999999999988,0.001000000000000112,-0.009000000000000008,2.55e-06,-0.009000000000000008,-0.8190000000000001,0.065,-0.14599999999999996,-0.13100000000000026,0,-0.051486347963843104
Airplanes,"['hell', 'shit']",[],7.0,55,0.0471,-0.05900000000000005,0.031000000000000024,-1.29e-06,-0.0276,1.991,0.054200000000000005,-0.4239999999999999,0.0759999999999934,1,0.0017993702204228414
Beverly Hills,['crap'],[],7.5,58,-0.4098,-0.03300000000000003,0.23,0.0,0.2314,5.265,0.0262,-0.132,-0.016000000000005343,1,-0.037215189873417716
Float On,['no'],['yeah'],7.5,59,-0.0206,-0.09099999999999996,0.16500000000000006,2.23e-06,-0.062199999999999984,2.5889999999999995,-0.009099999999999995,-0.18000000000000005,-0.010000000000005116,0,-0.08828828828828833
Better Now,['shit'],[],7.5,46,0.04200000000000004,-0.09099999999999986,0.027999999999999917,0.0,-0.03899999999999998,-0.08999999999999897,-0.0235,-0.32299999999999995,-0.0740000000000407,1,-0.01953741266621592
Underneath It All,[],['charming'],7.5,50,0.23144,0.014000000000000123,0.275,1.35e-06,0.281,5.112,0.0339,0.10799999999999997,-0.15699999999998224,0,-0.07833333333333331
You Say,['failure'],[],7.5,44,-0.16099999999999992,-0.11800000000000001,0.14999999999999994,-0.000202,-0.009599999999999996,0.3650000000000002,0.0094,-0.4069,-0.15500000000000114,0,0.025204435980732614
Winter Wonderland,['worry'],['wow'],7.5,44,0.279596,0.04600000000000004,-0.496,-3.76e-05,0.0408,-1.652,0.006900000000000003,-0.16000000000000006,-3.2000000000000175,0,-0.09278350515463918
Two Is Better Than One,['ill'],[],7.5,55,0.1493,0.0040000000000000036,0.13200000000000012,-0.000315,0.0512,3.459,0.0051,-0.044999999999999984,0.030000000000001137,0,0.08580491673275177
Rather Be,[],[],7.5,51,0.056000000000000015,0.04200000000000004,-0.012000000000000009,2.03e-06,0.1054,-2.7760000000000007,-0.012200000000000004,-0.254,-0.033999999999991815,0,0.00857374580002317
Winter Wonderland,['worry'],['wow'],7.5,44,0.279596,0.04600000000000004,-0.496,-3.76e-05,0.0408,-1.652,0.006900000000000003,-0.16000000000000006,-3.2000000000000175,0,-0.09278350515463918
This Is Me,['fire'],[],7.5,38,-0.16217,-0.11300000000000004,-0.09699999999999986,0.00011499999999999999,-0.0483,-2.795,0.11620000000000005,-0.5579999999999999,97.00200000000001,0,0.007162877608221745
Shower,[],[],7.5,52,0.02932,0.07600000000000008,0.0020000000000000018,3.358e-05,-0.188,-2.0629999999999993,0.0136,-0.003000000000000003,0.0759999999999934,0,0.1442080378250591
ABC,[],['dear'],7.5,49,0.23,-0.10099999999999998,0.04899999999999993,0.000192,-0.107,-2.631,0.007800000000000001,-0.013000000000000013,1.7490000000000094,0,-0.004043399150886168
No Air,['die'],[],7.5,65,-0.3709,-0.23600000000000004,0.1080000000000001,-3.54e-06,-0.0763,2.436,0.07800000000000001,-0.08900000000000002,80.03899999999999,0,0.005770602347143876
Now Or Never,['no'],[],7.5,47,-0.17100000000000004,-0.05499999999999994,0.08799999999999986,1.11e-06,0.012999999999999998,-0.12200000000000165,-0.013199999999999995,-0.02299999999999996,0.19599999999999795,0,-0.013528138528138528
You Found Me,[],[],7.5,65,0.01668,-0.09299999999999996,0.18499999999999994,-0.0005780000000000001,0.019000000000000017,1.9369999999999996,0.0067000000000000046,0.053999999999999986,0.0560000000000116,0,0.005602240896358579
It's Not Over,"['dead', 'killing', 'misunderstood']",[],7.5,50,0.04488,0.04199999999999998,0.29600000000000004,0.0,0.10499999999999997,2.7960000000000003,0.0272,-0.017000000000000015,0.3000000000000398,0,-0.13028857911469802
Tonight Tonight,[],[],7.5,56,-0.3536,-0.09300000000000007,0.039999999999999925,0.0,0.07940000000000001,0.25099999999999945,-0.039000000000000014,-0.09399999999999986,-0.08300000000001262,0,0.003621059318669115
Breathin,[],[],8.0,38,-0.2069,-0.127,0.11999999999999987,1.3699999999999998e-05,0.08800000000000001,0.6900000000000013,0.0059999999999999975,-0.007000000000000006,0.01100000000000989,2,0.0057803468208092465
"Thank U, Next","['fuckin', 'shit']",[],8.0,40,-0.47600000000000003,0.02600000000000013,-0.1429999999999999,0.0,-0.253,1.4859999999999998,-0.1552,-0.16599999999999998,0.06799999999999784,9,-0.1021602588503996
"Hey Look Ma, I Made It",[],[],8.0,29,0.0026,-0.07099999999999995,-0.02200000000000002,0.0,0.0306,2.3029999999999995,0.02810000000000001,0.06999999999999995,-0.036000000000001364,0,0.0
Not A Bad Thing,"['cuts', 'fuck']",[],8.0,38,0.39,-0.294,-0.3200000000000001,4.58e-06,-0.21800000000000005,-6.65,0.032500000000000015,-0.391,-0.09099999999997976,3,-0.049747219413549065
FRIENDS,['shit'],[],8.0,35,-0.017000000000000015,-0.07600000000000008,0.17400000000000004,0.0,-0.07,2.0500000000000003,0.0162,-0.18599999999999994,0.07899999999999352,3,-0.06832382241996325
Beautiful Liar,[],['big'],8.0,54,-0.08406,0.1130000000000001,0.17899999999999985,0.00023700000000000001,-0.06900000000000002,2.4679999999999973,-0.0607,-0.22600000000000006,0.2820000000000107,0,0.12145666621456665
Bad At Love,['bitch'],['win'],8.0,43,-0.3806,-0.10499999999999997,0.00099999999999989,-1.01e-06,0.021900000000000003,0.528,-0.005299999999999999,-0.06700000000000006,0.3790000000000049,1,-0.061303930310720886
Feel It Still,['enemies'],[],8.0,41,-0.0823,-0.0020000000000000018,0.04599999999999993,0.000113,0.0187,-1.2120000000000002,0.0039000000000000007,-0.05399999999999994,-78.89099999999995,0,-0.003080240258740166
Accidentally In Love,['escaping'],[],8.0,48,-0.141,-0.04500000000000004,0.12300000000000001,3.32e-06,-0.1844,3.8160000000000025,0.0011999999999999995,0.135,0.0029999999999859033,0,-0.021257116699567983
Back To You,"['fight', 'loose']",[],8.0,45,-0.09949999999999998,-0.05800000000000005,0.030000000000000027,1.68e-06,-0.0010000000000000009,0.9029999999999996,-0.014400000000000003,-0.04900000000000005,0.016000000000005343,0,-0.02224842767295597
A Thousand Miles,['ill'],[],8.0,66,-0.025000000000000026,-0.02099999999999991,0.34700000000000003,0.0,-0.053999999999999986,7.756,0.008200000000000002,-0.044999999999999984,-0.1629999999999967,0,-0.02169378389653733
Eastside,[],[],8.0,43,0.31100000000000005,-0.06199999999999994,0.009000000000000119,0.0,-0.0049999999999999906,-0.484,0.2641,-0.10200000000000004,-0.3960000000000008,0,0.014413793103448272
Applause,[],[],8.0,51,0.020380000000000002,-0.02399999999999991,-0.0040000000000000036,1.63e-06,-0.035999999999999976,-0.7000000000000002,-0.0025000000000000022,0.038000000000000034,-0.049000000000006594,0,-0.027888446215139445
It Ain't Me,['drunk'],['help'],8.5,40,-0.049000000000000016,-0.020000000000000014,-0.07900000000000007,0.0,-0.0416,-2.1740000000000004,0.033499999999999995,0.135,0.12300000000000465,0,0.2693498452012384
Stressed Out,[],['laughing'],8.5,57,-0.003500000000000003,-0.04999999999999993,-0.08799999999999998,2.2899999999999998e-05,-0.00030000000000000165,-0.35100000000000003,-0.030000000000000027,0.13699999999999998,-0.057999999999992724,0,-0.006526250259389924
Diamonds,[],['love'],8.5,45,-0.00414,-0.08500000000000008,0.08299999999999996,0.0,-0.198,1.851,0.0099,-0.09799999999999998,0.04099999999999682,0,-0.08923709221679943
Tell Me You Love Me,[],[],8.5,43,-0.1017,-0.09400000000000007,-0.24100000000000002,0.0,-0.267,-2.607999999999999,-0.026300000000000004,-0.10299999999999998,-0.1309999999999718,0,0.0009425662938293278
Must Be Santa,[],[],8.5,27,0.2611,-0.17399999999999993,0.328,0.0,0.299,3.717,0.0345,-0.25,-36.39500000000001,0,-0.0021024726907079854
Meet Me Halfway,"['die', 'missing']",[],8.5,47,-0.0044399999999999995,0.02399999999999991,-0.07399999999999995,1.809e-05,0.003000000000000003,0.9779999999999998,0.031799999999999995,-0.385,0.060000000000002274,0,0.004784688995215308
Say It Right,[],[],8.5,48,-0.0553,0.04300000000000004,0.1120000000000001,0.0011099999999999999,0.0092,3.301,-0.07099999999999998,-0.1289999999999999,0.03699999999999193,0,-0.014353249416187278
Live While We're Young,['leave'],"['fun', 'laugh']",8.5,52,0.0445,-0.0910000000000002,0.125,0.0,-0.5001,3.917,0.0252,-0.016999999999999904,0.01100000000000989,0,-0.1088888143776824
So What,['no'],['yeah'],8.5,56,-0.0006639999999999999,-0.06999999999999995,0.06299999999999993,0.0,0.095,3.2909999999999995,-0.0109,-0.12799999999999995,0.0560000000000116,1,0.032956367625959986
As Long As You Love Me,[],['big'],8.5,54,0.0518,0.017000000000000126,0.18599999999999994,0.0,0.19,4.580000000000002,0.0452,0.14300000000000002,-0.11100000000001843,-8,-0.031987751473445125
One Kiss,[],['yeah'],9.0,40,-0.095,0.015999999999999903,0.06499999999999995,2.1899999999999997e-05,-0.008400000000000005,1.896,-0.030000000000000013,-0.1289999999999999,-0.022000000000005567,0,0.016918138041733533
What Hurts The Most,"['losing', 'upsets']",[],9.0,59,-0.16720000000000002,-0.10399999999999987,0.23500000000000004,0.0,0.15900000000000006,3.0269999999999992,-0.0011000000000000003,0.0,-0.042999999999977945,0,0.08666715424559347
Paparazzi,['shit'],[],9.0,46,0.10840999999999999,-0.0060000000000000045,-0.004000000000000115,-0.000281,-0.022999999999999996,3.907,0.0124,0.063,-0.02299999999999613,1,-0.0021021488632824987
Up On The Housetop,[],['top'],9.0,13,0.22200000000000006,-0.09699999999999998,-0.02100000000000002,3.32e-05,0.2044,-1.4399999999999995,0.005800000000000003,-0.0020000000000000018,15.965000000000005,0,-0.08501208702659144
The Edge Of Glory,[],[],9.0,31,0.00014699999999999994,-0.05700000000000005,-0.11800000000000001,-0.00026844,-0.030099999999999988,0.1490000000000018,-0.0063,-0.5250000000000001,0.036000000000015575,0,0.0002571197688370913
I'll Be There,[],['respects'],9.0,59,0.4938,-0.14900000000000002,0.196,1.24e-06,0.607,4.842999999999999,-0.0010000000000000009,0.018000000000000016,1.2420000000000044,0,0.044696969696969714
I Love It,"['bitch', 'damn', 'kill', 'shit']",[],9.0,34,-0.05848,0.07999999999999996,0.14300000000000002,1.64e-05,-0.13399999999999998,3.047,-0.0452,0.3710000000000001,-0.0280000000000058,5,-0.21208119344583032
Payphone,"['fucking', 'motherfucker', 'shit']",[],9.0,26,-0.0013500000000000005,-0.15599999999999992,0.37,0.000156,-0.00999999999999998,4.293000000000001,0.06290000000000001,-0.581,14.970999999999991,8,-0.14287491911801306
Bad Day,['gray'],[],9.5,65,0.30700000000000005,-0.16000000000000006,0.29400000000000004,0.00336,-0.04700000000000002,5.162999999999999,-0.009400000000000002,0.09000000000000002,0.030000000000001137,0,0.027757760162276133
Take A Bow,"['liar', 'ugly']",[],9.5,70,-0.1190000000000001,-0.0059999999999998934,-0.0050000000000000044,-2.51e-06,-0.04990000000000002,1.3390000000000004,0.01959999999999999,-0.06199999999999994,0.10300000000000864,0,0.02159344750558452
I'm Real,"['bad', 'bitch']",['want'],9.5,51,0.11500000000000002,-0.08900000000000008,0.3430000000000001,0.0,-0.01129999999999999,6.792999999999998,-0.014000000000000012,0.0119999999999999,-0.025000000000005684,8,-0.20658263305322128
Don't Forget About Us,['deny'],['yeah'],9.5,50,-0.3208,-0.06700000000000006,0.08400000000000002,0.0,-0.247,2.3050000000000006,-0.0361,-0.35600000000000004,0.5320000000000107,0,-0.03122780314561137
Please Don't Leave Me,['cut'],[],9.5,51,0.008657,-0.07399999999999995,0.24100000000000002,-0.0376,0.009000000000000008,2.7200000000000006,0.005600000000000001,0.122,-0.01799999999997226,0,-0.025615507766864262
Let Me Love You,[],[],9.5,37,-0.07200000000000001,-0.07100000000000006,-0.05600000000000005,0.0,0.0246,-3.881000000000001,0.008900000000000005,0.19399999999999998,-5.488000000000013,0,-0.0194671225205576
Frosty The Snowman,[],['yes'],9.5,24,0.61164,-0.07899999999999996,-0.562,0.0,0.020000000000000004,-8.57,0.033,-0.08699999999999987,-7.692999999999984,0,0.018554978819879477
Whatever It Takes,"['catastrophe', 'die', 'grave', 'ill', 'leave']",[],10.0,46,0.016100000000000003,0.04300000000000004,-0.06200000000000005,0.0,-0.075,-1.7849999999999997,-0.0029999999999999988,-0.08399999999999996,-0.019000000000005457,0,-0.04096262160778291
Bills,"['damn', 'goddamn']",[],10.0,26,0.08600000000000002,-0.08099999999999996,-0.008000000000000007,0.0,0.28200000000000003,0.8700000000000001,0.0363,-0.07200000000000006,0.0030000000000143245,0,-0.15421214240111875
Rude,[],['blessing'],10.0,43,-0.1397,0.11900000000000001,-0.05100000000000016,0.0,0.010000000000000007,-0.5839999999999996,-0.010300000000000005,0.14800000000000013,-0.03299999999998704,0,-0.06764134357360968
Lucid Dreams,"['dead', 'evil', 'grave', 'hate', 'leave', 'shit']",[],10.0,45,0.193,-0.1349999999999999,-0.05699999999999994,0.0,0.15800000000000006,-0.07200000000000095,0.12,-0.218,0.0009999999999763534,2,-0.12277558082056353
Peanut Butter and Jelly Time,[],[],10.0,23,-0.019,0.14900000000000013,-0.111,-1.0300000000000001e-05,-0.1828,-1.8680000000000003,0.133,0.35,-7.995000000000003,0,0.0
Paris,"['drunk', 'wasted']",['like'],10.0,45,-0.4697,0.09599999999999986,0.07100000000000006,0.0,-0.031199999999999988,-1.42,-0.0591,-0.27699999999999997,-99.994,0,-0.04320987654320985
Bubbly,"['falling', 'hiding']",[],10.0,60,0.14500000000000002,-0.003999999999999893,0.08999999999999997,0.0,0.003000000000000003,2.6370000000000022,0.005899999999999999,-0.1180000000000001,-0.07699999999999818,0,-0.02331002331002333
Believer,"['broken', 'hate']",['feeling'],10.0,57,-0.013600000000000008,-0.04500000000000004,0.012000000000000009,0.0,0.0039000000000000007,0.09799999999999986,0.046700000000000005,0.128,0.0030000000000001137,0,0.0013163668275559676
The Sweet Escape,['stank'],[],10.0,56,-0.197,-0.07099999999999995,0.18700000000000008,0.0,-0.147,2.8120000000000007,-0.0424,0.029000000000000026,-0.03300000000001546,0,0.15597014925373132
Thriller,"['grisly', 'lurking']",[],10.0,30,0.0685,0.06999999999999995,-0.09499999999999996,-0.000868,0.6439999999999999,-0.6499999999999999,-0.012399999999999994,-0.05200000000000005,-0.625,0,0.04103335155822857
Stereo Hearts,[],[],10.5,33,0.00939,-0.08200000000000007,0.010000000000000007,-2.17e-06,-0.16999999999999996,2.032000000000001,-0.0231,0.02999999999999992,0.009999999999990905,0,0.05492662473794549
One Week,"['aching', 'stinking']",[],10.5,58,-0.53246,-0.03700000000000003,0.341,0.000154,-0.11329999999999997,6.0489999999999995,-0.0020999999999999977,0.08899999999999998,-0.37999999999999545,0,-0.002701640632675116
Truth Hurts,"['bad', 'bitch', 'fuck']","['good', 'want']",10.5,31,-0.18,0.0,0.0060000000000000045,0.0,0.032199999999999986,1.9289999999999996,0.0597,-0.264,0.30100000000004457,7,-0.14272328548644336
Somebody To Love,[],[],10.5,54,0.00096,0.07000000000000006,-0.07699999999999985,-0.00114,-0.524,0.3710000000000005,-0.0017,-0.30799999999999994,0.06200000000001182,0,0.13875263927237289
Irreplaceable,[],[],10.5,64,-0.2987,-0.269,0.17700000000000005,5.46e-06,-0.028000000000000025,4.444,-0.04899999999999999,-0.17100000000000004,-0.1769999999999925,0,0.007370851918635916
