DiffWords,DiffPopularity,DiffAcousticness,DiffDanceability,DiffEnergy,DiffInstrumentalness,DiffLiveness,DiffLoudness,DiffSpeechiness,DiffValence,DiffTempo,DiffSwearCount,DiffSentimentAverage
"[""'em"" ""'til"" ""(don't"" '(know' '1:' '2:' '3:' '[bridge:' '[hook:' '[verse'
 'about' 'act' ""actin'"" ""approachin'"" 'big' 'bored' 'brow,' 'but,' 'can'
 'cause' 'dare' 'december' 'deep' 'dior(dior)' 'doubts' ""everyone's""
 'fine,' 'finer' 'found' 'girl,' 'give' 'hey' 'how' ""i'm"" 'is' 'know)'
 'miami' 'mike' 'mrs.' 'noise,' 'nose' 'now' 'pockets' 'posner]'
 'primadonna,' 'pshht,' 'reminder' 'sean,' 'sean]' 'see,' 'shallow' 'she'
 'shh' 'shit' 'so' 'summer' ""switchin'"" 'tryna' 'up)' 'up,' 'vain' 'was'
 ""what's"" 'winter' 'winter,' 'you,' 'you?' 'yup']",56,0.038000000000000006,0.07599999999999996,0.07499999999999996,0.0,0.508,1.976,0.0087,0.31599999999999995,0.020000000000010232,1,0.021478618450080325
"['(hey,' '1:' '2:' '[bridge:' '[chorus:' '[intro:' 'brothers]' 'from'
 'hey)' 'hey,' 'high' 'joe' 'jonas' 'jonas]' 'nick' 'well,']",32,0.06806999999999999,0.03200000000000003,0.04500000000000004,0.0,0.006000000000000005,2.393,0.0024999999999999953,0.06799999999999995,78.86600000000001,0,0.032025518341307846
"[""'em"" '(cool)' '(do)' '(hey,' '(moves)' '(ooh),' '(two)' '(yeah)' '1:'
 '2:' '[bridge:' '[chorus:' '[intro:' '[verse' 'about' 'am' 'an' 'are'
 'been' 'bottle' 'bottom,' 'brothers]' 'comb' 'comes' 'complicated'
 'coo-oo-oo-oo-oo-ool' 'cool,' 'dammit,' 'dean' 'do' 'dollar' 'done'
 'dress' 'every' 'feel' ""feelin'"" 'feeling' 'fonda' 'for' 'from' 'game'
 'green,' 'grow' 'hair' ""havin'"" 'hey)' 'hey,' 'high' 'home' 'how' ""i'm""
 ""i've"" ""it's"" 'it,' 'james' 'jane' 'joe' 'jonas' 'jonas]' 'killer' 'last'
 'late' 'lately,' 'lights' 'like,' 'little' 'look' 'made' 'malone' 'man,'
 'maybe' 'me' 'moves' ""must've"" 'my' 'new' 'nick' 'night' 'now' 'of' 'oh,'
 'old' 'on' 'ooh' 'or' 'palm' 'post' 'queen' 'red' 'right' 'scene'
 'school' 'sell' 'should' ""sittin'"" 'so' 'something' 'song' ""standin'""
 'summer' 'there' 'there,' 'these' 'thing' 'thrones' 'time' 'top' 'trees'
 'two' 'up' 'up,' 'wanna' 'was' ""we've"" 'well,' 'when' 'winning' 'woke'
 'ya' 'yeah' 'year' 'year?' 'young']",32,0.06806999999999999,0.03200000000000003,0.04500000000000004,0.0,0.006000000000000005,2.393,0.0024999999999999953,0.06799999999999995,78.86600000000001,0,0.23461697722567293
"['1]' '2]' '[bridge]' '[chorus]' '[interlude]' '[outro]' '[pre-chorus]'
 '[verse' ""couldn't"" 'i-i-i-i' 'learned' 'life,' 'on' 'our' 'said' ""ye'""
 'yeah,']",47,0.05926,0.03400000000000003,0.07000000000000006,0.0,0.26299999999999996,2.732,0.0058,0.4039999999999999,0.009000000000000341,0,0.010714721803899235
"['""hey,' '&' ""'cause"" '(""who' '(beyoncé)]' '(geah!)' '(hey)' '(i...)'
 '(oh)' '(oh,' '(oww!)' '(woo!)' '(yeah)' '(your' '1:' '2:' '3:'
 '[bridge:' '[chorus:' '[interlude:' '[intro:' '[verse' 'a' ""ain't""
 'anything,' 'article,' 'at' 'b' 'baby' 'baby,' 'back,' 'beat' 'been'
 'begging' 'beret' 'best' 'beyonce]' 'beyoncé' 'beyoncé]' 'big' 'blame'
 'bling' 'bony,' 'boy,' 'bring' 'buy' 'call' ""can't"" 'chain' 'change'
 'chinchilla' 'cloth' 'crazy,' 'cut' 'deep' 'deranged' 'did' 'different'
 'dress' 'else' 'every' 'exel' 'explain' 'eyes' 'fall' 'fat' 'feeling,'
 'figure' 'flow' 'fool' 'foolish,' 'for' 'friends' 'from' 'funny' 'fur:'
 ""game's"" 'geah!' 'genuine' 'get' 'girl,' 'go' 'got' 'green' 'handle' 'he'
 'hey!' 'him' 'history' 'homie,' 'hoping' 'hov,' 'hova?' 'how' 'if'
 'iller' 'impress' 'incredibly,' 'insane?""' 'is?"")' ""it's"" 'jay-z'
 'jay-z]' 'kiss' 'lately,' 'leave,' ""let's"" 'like,' 'loco' 'look'
 'looking' 'looking,' 'love' ""love's"" 'love)' 'made' 'making' 'man' 'me,'
 'more' 'most' 'myself' 'myself,' 'name' 'name,' 'need' 'new' 'next' 'no)'
 'nobody' 'not' 'now!' 'now,' 'o.g.' 'oh' 'oh,' 'on' 'one' 'out,' 'over'
 'page' 'part' 'phonies' 'platinum' 'playing' 'pockets' 'pride' 'quietly'
 'r-o-c,' 'range,' 'ready?' 'realer,' 'right' 'ringo,' 'roc' 'row' 'save'
 'sees' 'set' 'shake' 'shoes,' 'sing' 'sir,' 'skips' 'sling' 'smokers'
 'soprano,' 'sprung' 'star' 'stare' 'stick' 'still' 'such' 'talk' 'tennis'
 'texture' 'than' 'there,' 'they' 'thing' 'this' 'though' 'though,'
 'thought' 'three' 'times' 'tony' 'touch)' 'try' 'two!' 'two,' 'uh-oh'
 'understand' 'up' 'van' 'war' 'warmed' 'way' 'what' 'whole' 'with'
 'wrap,' ""y'all"" 'ya' 'yes' 'yes!' 'yo' ""you'll"" 'young']",61,0.05051,0.08200000000000007,0.11699999999999999,0.0,0.0745,0.1429999999999998,0.031,0.22699999999999998,0.8569999999999993,0,0.09497549019607843
"['(all' '(face' '(my' '(right' '1]' '2]' '[bridge]' '[chorus]' '[piano'
 '[verse' 'end?' 'face)' 'fears)' 'life)' 'me?' 'now)' 'now?' 'solo]'
 ""thinkin'"" 'yeah,']",46,0.16151300000000002,0.22500000000000003,0.45,5.69e-05,0.006099999999999994,5.689,0.012399999999999998,0.0010000000000000009,0.05200000000000671,0,0.004745254745254737
"['&' '(""who' '(beyoncé)]' '(geah!)' '(i...)' '(oww!)' '(woo!)' '(yeah)'
 '1:' '2:' '3:' '[bridge:' '[chorus:' '[interlude:' '[intro:' '[verse'
 'article,' 'beyonce]' 'beyoncé' 'beyoncé]' 'crazy?' 'exel' 'feeling,'
 'fur:' 'geah!' 'hey!' 'homie,' 'hov,' 'is?"")' 'jay-z' 'jay-z]' 'lately,'
 'man' 'myself' 'myself,' 'name,' 'now!' 'o.g.' 'oh' 'out,' 'phonies'
 'pockets' 'realer,' 'soprano,' 'though,' 'tony' 'two!' 'two,' 'uh-oh'
 'up' 'war' 'warmed' 'yes!']",61,0.05051,0.08200000000000007,0.11699999999999999,0.0,0.0745,0.1429999999999998,0.031,0.22699999999999998,0.8569999999999993,0,0.006475225225225201
"['""fire' '1]' '2]' '3]' '4]' '[chorus]' '[interlude]' '[intro]' '[outro]'
 '[verse' 'at' 'aww,' 'baby,' 'beat' 'because' 'bikini' 'blowing'
 'bumping' 'cab' ""can't"" 'chest' 'chords' 'couple' 'drove' 'fell' 'felt'
 'from' 'girl,' 'grabbed' 'guitar' 'head' 'hell' 'hell,' 'i,' 'its' 'kc'
 'knees' 'legs""' ""let's"" 'lights' 'long' 'looked' 'man,' 'myself,' 'night'
 'on,' 'park' 'popping' 'put' 'right,' 'sang' 'she’s' 'singing' 'sipping'
 'stop' 'strummed' 'sure' 'tanned' 'thing' 'those' 'thought,' 'to' 'top'
 'turned' 'yeah']",50,0.0023,0.02400000000000002,0.16299999999999992,0.0,0.48640000000000005,1.0670000000000002,0.002799999999999997,0.255,0.9439999999999884,0,0.11285640799529689
"[""'til"" '(crush)' '(culture)' '1]' '2]' '[bridge]' '[chorus]' '[intro]'
 '[pre-chorus]' '[verse' 'baby' 'bathroom' 'be' 'beautiful' 'call' 'care'
 'cares' 'checking' 'cult' 'culture' 'damn' 'doing,' ""don't"" 'else' 'eyes'
 'feed' 'find' 'forget' 'game' 'get' 'god' 'gonna' 'guts' 'hide' 'how'
 'if' 'kiss' 'kissing' 'let' 'lies' 'lonely' 'loud' 'love' 'loveproof'
 'made' 'makes' 'manipulation' 'mouth' 'my' 'new' 'no' 'no,' 'not' 'of'
 'oh' 'one' ""one's"" 'out' 'out,' 'participate' 'pursue' 'quit' 'sad'
 'saying' 'shut' 'sick' 'someone' 'spill' 'suffocating' 'sympathy,'
 'talking' ""that's"" 'their' 'then' 'they' 'tryna' 'two' 'volume' 'wanna'
 'want' 'ya']",66,0.012999999999999984,0.08599999999999997,0.16100000000000003,0.0,0.5084,2.2350000000000003,0.158,0.12700000000000006,99.09,0,0.009693196976433973
"[""'round"" '1]' '2]' '[chorus' '[outro]' '[verse' 'bottles' ""i've"" 'i’m'
 'mountains,' 'rivers,' 'say?' 'tomorrow,' 'two' 'whiskey' 'you’re']",22,0.009000000000000001,0.013999999999999901,0.061,0.004838599999999999,0.0010000000000000009,3.2670000000000012,0.038,0.1329999999999999,0.008000000000009777,0,0.011842105263157904
"['1]' '2]' '[chorus]' '[outro]' '[verse' ""ain't"" 'all' 'almost' 'away'
 'big' 'bitter' 'blessed,' 'breakdown' 'cakes' 'case' 'close' 'closed'
 'decisions' 'did' ""didn't"" ""don't"" 'down' 'down,' 'enemies' 'eternal'
 'eye' 'eyes' 'fake' 'false' 'fence' 'friends' 'fuck' 'fucking' 'future'
 'glad' 'go' 'had' 'hand-in-hand' 'having' 'head,' 'heard,' 'her' 'here'
 'hurt' ""i'll"" ""i'm"" 'imagined' 'jennifer' 'jennifer,' 'just' 'kiss'
 'like' 'listen,' 'live' 'looks' 'lord' 'love' 'mac' 'make' 'mercy'
 ""needin'"" 'nervous' 'never' 'nice' 'night,' 'no,' 'nobody' 'now' 'of'
 'oh,' 'on' 'out' 'outside' 'picket' 'pretend' 'rather' 'real,' 'reason,'
 'saw' 'see' 'shit' 'sitting' 'sleep' 'sleep,' 'soft' 'space' 'spared'
 'sparks' 'spend' 'standing' 'start?' 'sure' 'take' 'teaching' 'thank'
 ""that's"" 'them' 'these' 'they' 'though' 'thrusting' 'thumb' 'told'
 'treason' 'tunnel' 'under' 'unexplained' 'up,' 'vision' 'wait' 'wal-mart'
 'was' ""wasn't"" 'we' 'what' 'when' 'while' 'white' 'with' 'without'
 'wondering,' 'words' 'yeah' 'yo' 'yo,' ""you're""]",61,0.28500000000000003,0.1170000000000001,0.017000000000000015,0.0,0.127,0.3700000000000001,0.2488,0.595,12.071999999999989,16,0.04271518905665245
"['&' ""'hallelujah,"" '(ay' '(j.lo)' '(pitbull)]' '(redone)' '(uh,' '(yeah,'
 '1:' '2:' '3:' '4:' '[chorus:' '[interlude:' '[intro:' '[verse' 'ahead'
 'all' 'baby,' 'beautiful' 'bit' 'blessed' 'bloomer' 'business' 'but'
 'call' 'cause' 'check' 'checkmate' 'chest' 'comfortable' 'dale' 'dates,'
 'day' ""day'"" 'death' 'dirty' 'dog' 'even' ""everyday's"" 'for' 'get'
 'girl,' 'go' 'have' 'he' 'heaven,' ""hef'"" 'her' 'hugh' ""it's"" 'it,'
 'jennifer' 'josé' 'king' 'let' ""let's"" 'lips' 'little' 'lopez' 'lopez]'
 'luna' 'madre)' 'make' 'mami' 'mates' 'maybe' 'modern' 'moon,' 'most'
 'my' 'myself' 'none' 'now' 'now,' 'of' 'oh,' 'old' 'open' 'out'
 'pitbull]' 'play' 'playboy' 'queens,' 'real' 'really' 'recipe?' 'rumor'
 'sesame' ""she'll"" 'shimmy' 'show' 'simple' 'snatching' 'sue' 'taste'
 'them,' ""they'll"" 'think?' 'this,' 'told' 'treasure' 'turn' 'voli,'
 'way,' 'ways,' 'we' 'woman' 'women' ""won't"" 'work' ""world's"" 'worldwide,'
 'worldwide?' 'ya' 'ya,' 'yam,' 'yay' 'yeah,' 'yes)' 'yesterday' 'you,']",48,0.00979,0.04500000000000004,0.11599999999999999,2.88e-06,0.024900000000000005,2.626999999999997,0.005700000000000004,0.0050000000000000044,0.025000000000005684,0,0.07424498461805107
"[""'round"" '1]' '2]' '3]' '[bridge]' '[chorus' '[outro]' '[verse' 'about'
 'action' ""ain't"" 'apart' 'baby' 'baby,' 'bed' 'book' 'bored' 'broken'
 'but' ""can't"" 'carving' 'change' 'check' 'clearer' 'clothes,' 'could'
 'crying' 'dark' 'dump' 'dying' 'even' 'evening' 'face' 'falling'
 'feeling' 'fire' 'get' 'getting' 'gimme' 'go' 'got' 'gotta' ""gun's""
 'hair,' 'happening' 'heart' 'help' 'hey' 'hey,' 'hire' 'home' 'hungry'
 'i' ""i'll"" ""i'm"" 'if' 'joke' 'keeps' 'know' ""laugh's"" 'like' 'little'
 'living' 'look' 'love' 'man,' 'message' 'mirror' 'morning' 'moving' 'my'
 'myself' 'nothing' 'now,' 'nowhere' 'off' 'older' 'one' 'over' 'place'
 ""radio's"" 'reaction' 'same' 'say' 'shake' 'shoulders' 'sick' 'sit'
 'sitting' 'some' 'something' 'somewhere' 'spark' 'start' 'starving'
 'stay' 'that' ""there's"" 'they' 'this' 'tired' 'tonight' 'town' 'trying'
 'up' 'use' 'wanna' ""we're"" 'with' 'without' 'worrying' 'write' 'your']",67,0.3205,0.2559999999999999,0.34199999999999997,0.0,0.047000000000000014,4.002000000000002,0.0020000000000000018,0.399,26.71999999999997,0,0.19046248715313463
"['1]' '2]' '[bridge]' '[chorus]' '[verse' 'be,' 'resistance' 'yeah']",51,0.25727,0.05399999999999999,0.19599999999999984,0.0693,0.10400000000000004,3.878,0.002700000000000001,0.29200000000000004,0.2880000000000109,0,0.0008012820512820484
"['(come' '(enemy)' '(freezer)' '(keep' '(meet' '(walk' '(woo!)' '(your'
 '1:' '2:' '3:' '[chorus:' '[intro:' '[produced' '[verse' '[video'
 'addicted' 'all' 'anything,' 'aphrodite' 'are,' 'armor' 'around' 'as'
 'away)' 'baby,' 'back)' 'bad,' 'beast,' 'beauty,' 'bedroom' 'bird,'
 'break' 'by' 'call' 'can' 'care' 'careful,' 'chance,' 'coaster,' 'cold'
 'coma' 'cullen]' 'dahmer' 'damn,' 'directed' 'dope,' 'dr.' 'drug,' 'eat'
 'ending' 'enemy),' 'fair' 'fair)' 'fairy' 'fall' ""fallin'"" 'freezer'
 'get' ""gon'"" 'got' 'her' 'her)' 'her,' 'hit' 'into' 'is' 'it' 'j' 'j]'
 'jeffrey' 'juicy' 'karma' 'katy' 'keep' 'knight' 'lead' ""let's"" 'lil'
 'luke]' 'magic?' 'mama' 'martin' 'matthew' 'max' 'may' 'meet' 'messed'
 'not' 'now,' 'on' 'out' 'perry,' 'perry]' 'pie,' 'put' 'quit' 'rage!'
 'ride' 'roller' ""shawty's"" 'she' ""she's"" 'shining' 'sleeping' 'sprung'
 'steroids,' 'storm?' 'strong' 'sweet' 'tale' 'that' 'think' 'try' 'tryna'
 'turn' 'uh-huh,' 'was' ""we're"" 'were,' 'when' 'words,' ""ya'll"" 'yeah,']",38,0.02816,0.06400000000000006,0.010000000000000009,1.28e-06,0.07199999999999998,3.987000000000001,0.018999999999999996,0.017000000000000015,0.01500000000001478,0,0.003424657534246589
"['(all),' '(all)]' '(mitch)]' '1:' '2:' '3:' '[chorus:' '[intro:' 'all]'
 'kirstin,' 'mitch,' 'scott,']",23,0.204841,0.04400000000000015,0.19300000000000006,0.0,0.04470000000000002,2.183,0.007899999999999997,0.026999999999999913,41.98299999999999,0,0.02330346287206737
"['&' ""'em"" ""'til"" '(bling)' '(burr)' '(damn)' '(free' '(g.o.a.t.)' '(go)'
 '(huh)' '(huh?)' '(wop)' '1:' '2:' '[chorus:' '[intro:' '[verse' 'about'
 'abracadabra,' 'addy' ""ain't"" 'all' 'already' 'already,' 'an' 'ap' 'arm,'
 'army' 'asap)' 'back' 'baguette' 'beat' 'been' 'belly' 'big' 'bitch,'
 'bitches' 'black' 'black]' 'boo-hoo' 'bought' 'boy' 'boy,' 'brick'
 'broke' 'budget' 'budgy' 'burglar' 'but' 'calculated,' 'call' ""callin'""
 'can' 'cash,' 'caught' 'celly' ""changin'"" 'charm' 'charming' 'chopard,'
 'choppers' 'christmas,' 'climate' 'come' ""comin'"" ""countin'"" 'credit'
 'daddy,' 'dam,' ""dancin'"" 'daughter,' 'dealt' 'designer' 'dice' 'dick'
 'dirtied' ""don't"" 'done' 'doo-doo' 'down' 'drop' 'elvis' 'factory'
 'farted' 'father,' 'flat' 'flood' 'forget' 'from' 'fuck' 'g.o.a.t.' 'gas'
 'gave' 'global' 'got' 'grill' 'gucci' 'gun' 'handsome' 'hard,' 'heaven'
 'her' 'her,' 'here,' ""holdin'"" ""i'ma"" 'ice' 'icy' 'if' 'is' 'it' ""it's""
 'it,' ""jag'"" 'jelly' 'knife' 'know' 'kodak' 'kodak,' 'lady' 'latest'
 'lesson' 'lick,' 'lifer' ""lil'"" 'london' 'london,' 'mane]' ""meltin',""
 ""milkin'"" 'mollies' 'money' 'murderer,' 'my' 'new' 'nigga' 'niggas,'
 'off' 'on' 'one' 'over,' 'papi' ""passin'"" 'peasant' 'permanent' 'play'
 'pockets' 'present' ""presi'"" 'presley,' 'pull' 'put' 'rash' 'remember'
 'rifle,' ""rockin'"" 'run' 'said' 'scope' 'seen' 'setted' 'she' 'shit'
 'shit,' 'shot' 'smelled' 'spend' 'stash' 'steady' 'step,' 'stepper'
 'stepper,' 'stepping,' 'steps' 'stick' 'stomach' 'sweeter' ""talkin',""
 'taught' 'teeth,' 'tell' 'than' ""that's"" 'that,' 'then,' 'these' 'they'
 'thing' 'think' 'this' 'told' 'try' 'ugly' 'up' 'vagina,' ""vibin'""
 'voodoo' 'want' 'warming' 'was' 'watch' 'water' 'way' 'wedding' 'went'
 'white' 'wife' 'with' 'wop' 'xannies' 'yeah,' 'yoo-hoo' ""you'll""]",56,0.025310000000000003,0.23399999999999999,0.008000000000000007,0.0,0.193,0.4870000000000001,0.2628,0.051000000000000045,37.111000000000004,12,0.8294632105192736
"['&' '(come' '(kelly' '(nelly)]' '(uh' '(woo!)' '(word?)' '(you' '1:' '2:'
 '[break:' '[bridge:' '[chorus:' '[interlude:' '[intro:' '[outro:'
 '[verse' ""actin'"" 'break' 'dame' 'done' 'do…' ""e'rything"" 'girl)' ""gon'""
 'here' 'home,' 'hood' 'huh)' 'i…' 'k!' 'listen,' 'look,' 'lot,' 'ma,'
 'mami' 'me)' 'midwest,' 'more,' 'nelly]' 'oh' 'on,' 'one' 'out' 'plan'
 'right,' 'rowland' 'rowland)]' 'rowland]' 'said:' 'see,' 'shortstop,'
 'start' 'steez,' 'that,' 'they' ""trippin'"" 'turn' 'uh,']",68,0.394,0.029999999999999916,0.09099999999999997,0.000164,0.09,1.8559999999999999,0.021999999999999992,0.19700000000000006,0.1029999999999518,0,0.002969238687200594
"['""(kuckuck!)' '""tim-timmäh!""' '&' '(barbra' '(bitch!)' '(cash!)'
 '(hendrix)' '(homes!)' '(homie!)' '(ja)' '(jaja,' '(timi)' '(timmäh!)'
 '(tp4l!)' '(trailerpark!)' '(yeah)' '(yolo!)' ',' '1]' '2]' '[hook]'
 '[interview-sample:' '[part' 'ab' 'alles' 'als' 'an' 'auf' 'aus' 'baby,'
 'back!' 'back,' 'behave' 'bielefeld' 'bin' 'bis' 'bist' 'bitch' 'bitch,'
 'blunt' 'bock' 'bong' 'boogie' 'brennt' 'crack' 'dacota' 'dad' 'dann'
 'das' 'deine' 'dem' 'denn' 'der' 'dich' 'die' 'diesmal' 'dir,' 'du'
 'du...' 'eigenes' 'ein' 'elegant' 'entsteht' 'es' 'etwas' 'ex' 'fame!'
 'fährt' 'fühlen' 'fühlst' 'für' 'ganz' ""geh'"" 'geschossen' 'gesicht'
 'gesicht,' 'gespannt,' 'gold' 'got' ""grad'"" 'grade' 'gras' 'guess' ""hab'""
 ""hab',"" 'hand,' 'hast,' 'hendrix]' 'hi' 'hier' 'holt' 'i' 'ich' 'im' 'in'
 'ist' 'ja)' 'ja,' ""kack'"" 'kochen' 'kokain' ""komm'"" 'kriegt' 'la' 'lage'
 'letzte' 'loca,' 'machen?' 'mal' 'manager' 'manchmal' 'mehr' 'mein'
 'meine' 'mental' 'mental,' 'mich' 'mir' 'mit' 'mojo' 'morphium' 'mum!""'
 'mutter' 'my' 'nach' 'nie' 'north' 'notaufnahme,' 'nur' 'nächsten' 'oder'
 'oh' 'opa' 'paar' ""pack'"" 'passiert,' 'porsche' 'qualitätsprodukt'
 'radio' 'recorden' 'rolex' 'rollt' 'rosa,' 'rotterdam,' ""ruf'"" 'schmiere'
 'schore' ""schrei':"" ""schreib'"" 'schuss' 'sie' ""so'n"" 'songs,'
 'streisand!)' 'suff' 'timi' 'timi?' 'trombosestrümpfe' 'und' 'vergessen'
 'versehen' 'vida' 'vie' 'visa' 'vom' 'von' 'weed!' 'weil' 'wenn' ""who's""
 'wie' 'wieviel' 'wir' 'woche' 'wohnwagen' 'würdest' 'zieht' 'zu']",7,0.7197,0.13799999999999996,0.5169999999999999,2.0600000000000006e-05,0.559,7.481999999999999,0.0005000000000000004,0.07700000000000007,55.40799999999999,3,0.3511457214464734
"['(aha!)' '(be' '(better' ""(can't"" '(city' '(disturbia)' ""(don't"" ""(i'm""
 '(oh-oh)' '(so' '(think' '(what' ""(what's"" '(why' '1]' '2]' '[bridge]'
 '[chorus]' '[intro]' '[post-chorus]' '[pre-chorus]' '[refrain]' '[verse'
 'ah' 'ah-ah-ah-ah-ah' 'all' 'be-dum' 'be-dum,' 'brake' 'bum' 'calls'
 'crazy' 'disconnected,' 'do' 'falter,' 'go,' ""goin'"" 'head' 'it)' 'life'
 'lights' 'lights)' 'like)' 'maintain,' 'me?)' 'nice' ""nothin'"" 'now)'
 'oh-oh-oh-oh-oh' 'one' 'out,' 'rig' 'said' ""scarin'"" 'shit' 'started)'
 ""strugglin'"" ""talkin'"" 'they' 'this?)' ""tryin'"" 'twice' 'twice)' 'wall'
 'wise)' 'with' 'wrong']",37,0.05969999999999999,0.038999999999999924,0.04200000000000004,2.8999999999999998e-06,0.579,0.14300000000000068,0.004400000000000001,0.08599999999999997,0.07299999999999329,1,0.08092036045926534
"['(in' '(ooh-ooh-ooh-ooh)' '1]' '2]' '[bridge]' '[chorus]' '[pre-chorus]'
 '[verse' 'baby,' 'boom' 'breathing,' ""c'mon"" 'control?' 'damn,' 'dirty'
 'do' 'drum,' 'guitar' 'know' 'love' 'moonlight)' 'ooh' 'ooh,' 'right'
 'sexy' 'shot' 'skin' 'so' 'strum' 'take' 'touch,']",43,0.014700000000000001,0.04899999999999993,0.11699999999999999,5.09e-06,0.0605,2.6899999999999995,0.020000000000000004,0.06900000000000006,0.03499999999999659,0,0.07071713147410358
"['[bridge]' 'drink' 'high' 'hot,' 'man']",41,0.15500000000000005,0.039000000000000035,0.09299999999999997,3.01e-06,0.0377,2.9890000000000003,0.0977,0.04999999999999996,0.3640000000000043,0,0.025489751153467972
"[""(don't"" '(we' '1]' '2]' '[bridge]' '[chorus]' '[intro]' '[outro]'
 '[pre-chorus' '[verse' 'act' 'are' 'babe' 'be?' 'boy' 'close' 'comes'
 'deny' 'eyes' 'fact' 'loving' 'one,' 'playing' 'shine)' 'us)' 'waking'
 'who' 'why']",50,0.3208,0.06700000000000006,0.08400000000000002,0.0,0.24699999999999997,2.3050000000000006,0.0361,0.356,0.5320000000000107,0,0.03122780314561137
"[""'cause"" '(ahh)' ""(don't"" ""(don't,"" ""(it's"" '(no)' '(oh)' '(so'
 '(yourself)' '1]' '2]' '[break]' '[chorus' '[chorus]' '[outro]'
 '[pre-chorus' '[verse' 'bad)' 'bad,' 'damn' ""don't)"" 'fight,'
 'irritating)' ""it's"" 'let)' 'let,' 'me)' 'myself,' 'nothing' 'oh,'
 'something?' 'staring']",54,0.04306,0.06800000000000006,0.2320000000000001,0.0,0.0345,4.664,0.0158,0.18900000000000006,0.5600000000000023,0,0.06401409484657172
"[""'cause"" ""('cause"" '1]' '2]' '[bridge]' '[hook]' '[intro]' '[verse'
 'babe)' 'boundaries' 'everybody' 'feel' 'first,' ""i've"" 'konvict' 'leave'
 'lies' 'men' ""mo'"" 'oh,' 'oh-whoa-oh-oh' 'satisfied' 'talk' 'together'
 'try' 'women' ""yo'""]",59,0.06799999999999998,0.24099999999999988,0.11700000000000005,0.0,0.2663,1.8259999999999996,0.010299999999999997,0.5200000000000001,0.12099999999999511,0,0.0004171881518564846
"['&' '(music,' '1:' '2:' '[bridge:' '[chorus:' '[intro:' '[outro:'
 '[pre-chorus:' '[verse' ""actin'"" 'away,' 'candidate,' 'chest,' 'explode?'
 'floor,' 'go,' ""i'ma"" 'it,' 'jackson' 'late,' 'ma-ma-ko-ssa' 'mama-sa,'
 'mama-say,' 'michael' 'moving,' 'music)' 'music,' 'oh' 'ready?'
 'rihanna]' 'show,' 'started?' 'the,' 'us,' 'yeah' '’cause']",60,0.0225,0.04700000000000004,0.138,6.92e-05,0.2995,2.2539999999999987,0.031200000000000006,0.363,0.07699999999999818,0,0.0
"['[bridge]' '[chorus]' '[outro]' '[post-chorus]' 'around' 'be' 'by' 'call'
 'crashing,' ""d-don't"" 'darling,' 'down' 'head,' 'here' 'hit' 'hope'
 'hurry' ""i'm"" 'losing' 'me,' 'mind' 'miracle' 'most' 'my' 'name,' 'need'
 'no' 'no-o' 'nobody' 'not' 'now,' 'of' 'oh,' 'ooh,' 'out' 'r-r-running'
 'reaching' 'say' 'side' 'stranded,' 'thought' 'wall' 'were' 'when' 'yeah'
 'yeah,' ""you'll"" ""you're"" 'your']",38,0.11999999999999997,0.030000000000000027,0.018999999999999906,0.00508,0.005999999999999978,1.3549999999999986,0.026000000000000023,0.03199999999999997,0.2300000000000466,0,0.04706681959135126
"[""'round"" ""'round,"" '(damn)' '(wow)' '[instrumental' '[outro]' 'anymore'
 'anywhere' 'are' 'around?' 'bands' 'bathroom' 'be' 'been' 'birthday'
 'boy,' 'break]' 'cancellation' 'city' 'come' 'corner' 'counting' 'cover'
 'did' 'door' 'dress' 'dressed' 'every' 'front' 'getting' 'go' 'impress'
 'jay-walking' 'just' 'kinda' 'knew' 'laid' 'lights' 'mannequins' 'might'
 'names' 'never' 'night' 'oh,' 'other' 'others' 'our' 'parties' 'payed'
 'pick' 'platforms' 'saturday' 'should' 'show' 'sidewalk' 'sitting'
 'sleeping' 'smoke' 'some' 'stroll' 'style' 'talk' ""talkin'"" 'tease'
 ""that'll"" 'tiles' 'time' 'tired,' 'uh-uh' 'used' 'was' 'well,' 'were'
 'when' 'while' 'why' 'wrote' 'yeah,']",35,0.055999999999999994,0.23399999999999987,0.15400000000000003,0.0,0.19840000000000002,0.8730000000000011,0.050800000000000005,0.249,59.94499999999995,0,0.0195827370640958
